CustomerID,Age,Gender,Segment,NPS,ChurnLabel,TotalPurchaseValue,SubscriptionPlan,TotalLatePayments,PageViews,TimeSpentOnWebsite,NumberOfLogins,FrequencyOfInteractions,Rating
2035,29,Male,Segment B,2,1,14860.57,Pro,42,38,15,11,Monthly,2
2036,63,Male,Segment B,9,1,24065.44,Gold,8,63,12,9,Daily,3
2037,34,Female,Segment B,8,0,20143.91,Trial,10,73,44,24,Monthly,4
2038,35,Female,Segment B,1,1,18808.62,VIP,43,4,4,18,Monthly,4
2039,33,Female,Segment B,0,0,34882.83,VIP,6,100,87,15,Daily,2
2040,43,Female,Segment A,2,0,4140.1,Trial,12,7,95,26,Weekly,1
2041,43,Male,Segment A,1,0,24061.24,Flex,3,49,74,2,Weekly,5
2042,46,Male,Segment B,1,1,11295.97,Essential,47,72,24,2,Daily,3
2043,57,Female,Segment B,2,1,9465.539999999999,Pro,63,87,30,13,Daily,5
2044,30,Male,Segment A,1,1,6607.74,Trial,60,36,13,13,Daily,5
2045,20,Female,Segment C,0,1,24861.25,Silver,94,44,7,17,Daily,5
2046,18,Male,Segment B,3,0,6118.71,Elite,5,8,20,8,Daily,3
2047,30,Female,Segment A,3,0,11260.699999999999,Student,15,73,48,23,Daily,1
2048,65,Female,Segment A,5,0,36465.26,Silver,7,61,99,16,Daily,1
2049,40,Male,Segment B,2,1,6697.799999999999,Family,57,40,31,28,Daily,4
2050,22,Female,Segment B,8,0,25848.35,Gold,3,16,72,29,Weekly,5
2051,26,Female,Segment A,8,0,13528.199999999999,Elite,5,75,44,16,Monthly,1
2052,58,Male,Segment B,6,0,8534.3,Express,5,63,44,28,Daily,3
2053,26,Male,Segment A,0,1,30438.43,Family,52,7,26,18,Weekly,4
2054,64,Female,Segment A,8,0,474.75,Basic,3,34,77,8,Monthly,3
2055,60,Female,Segment A,0,1,19695.99,Pro,80,84,30,24,Daily,1
2056,52,Female,Segment A,9,0,27610.03,Student,11,24,100,16,Daily,3
2057,32,Male,Segment C,0,0,28908.07,Eco,6,37,17,24,Daily,4
2058,67,Male,Segment B,3,1,9896.1,Unlimited,86,47,23,16,Monthly,4
2059,40,Female,Segment C,0,1,12832.1,Smart,88,9,6,21,Monthly,4
2060,33,Male,Segment A,8,0,10572.48,Unlimited,7,39,78,1,Monthly,4
2061,42,Male,Segment C,2,0,36199.47,Basic,7,1,54,21,Monthly,5
2062,40,Female,Segment C,1,1,4047.1,Family,51,31,21,28,Weekly,5
2063,47,Male,Segment C,8,0,10150.6,Family,8,63,89,29,Weekly,1
2064,54,Male,Segment C,1,0,6617.36,Trial,10,44,56,13,Monthly,2
2065,61,Female,Segment B,1,0,4054.5,Express,10,65,30,15,Daily,4
2066,47,Female,Segment C,2,1,2698.8,Eco,54,38,12,13,Weekly,4
2067,18,Female,Segment A,1,1,9479.71,Plus,47,64,6,9,Monthly,1
2068,36,Female,Segment B,4,0,28626.579999999998,Silver,4,6,32,19,Monthly,5
2069,51,Male,Segment A,3,1,14267.380000000001,Unlimited,68,61,7,17,Daily,1
2070,39,Male,Segment C,7,0,38330.439999999995,Bronze,11,29,2,28,Monthly,4
2071,64,Male,Segment B,1,0,21063.34,Pro,10,72,73,8,Daily,4
2072,58,Female,Segment A,1,1,987.1500000000001,Gold,65,57,33,17,Monthly,4
2073,48,Female,Segment A,9,0,14819.560000000001,Elite,11,20,48,23,Weekly,2
2074,55,Male,Segment B,1,1,5783.88,Trial,90,71,5,9,Monthly,3
2075,21,Female,Segment C,9,0,1464.02,Prime,3,45,84,26,Daily,1
2076,22,Male,Segment A,4,0,32682.12,Express,8,89,6,30,Daily,5
2077,61,Female,Segment A,3,1,7331.900000000001,Essential,91,3,22,19,Daily,1
2078,48,Female,Segment A,0,1,14438.3,Gold,57,50,35,8,Daily,4
2079,63,Male,Segment B,3,1,12281.359999999999,Plus,86,20,27,5,Daily,4
2080,28,Female,Segment A,3,1,2223.27,Express,45,44,21,6,Monthly,4
2081,51,Male,Segment B,3,1,1395.13,Essential,53,17,18,8,Monthly,5
2082,32,Male,Segment A,3,1,7242.790000000001,Select,85,95,7,27,Daily,1
2083,38,Female,Segment B,3,0,17458.57,VIP,7,38,50,8,Weekly,2
2084,54,Female,Segment C,7,0,20223.53,VIP,10,51,92,3,Daily,5
2085,29,Male,Segment B,0,1,5527.710000000001,Smart,68,18,5,1,Daily,5
2086,37,Female,Segment C,3,0,17606.36,Bronze,10,51,60,17,Weekly,1
2087,36,Male,Segment B,0,0,11963.98,Select,7,95,68,25,Daily,5
2088,23,Male,Segment A,2,1,3532.2,Plus,60,17,9,22,Weekly,2
2089,62,Female,Segment A,9,0,18791.53,Express,1,54,4,18,Daily,4
2090,47,Male,Segment B,2,1,7360.1,Pro,92,84,17,27,Daily,5
2091,27,Female,Segment B,3,0,3558.49,Express,8,37,30,29,Monthly,5
2092,53,Male,Segment B,6,0,17248.8,Gold,14,80,66,7,Daily,4
2093,63,Female,Segment A,5,0,18414.920000000002,VIP,10,12,83,6,Daily,4
2094,34,Female,Segment A,1,0,15805.97,Select,14,44,89,1,Daily,5
2095,45,Male,Segment B,0,1,16752.41,Silver,84,77,30,26,Weekly,4
2096,37,Female,Segment C,1,1,18543.68,Silver,76,28,22,18,Monthly,4
2097,20,Male,Segment C,8,0,4171.99,Express,5,28,78,2,Monthly,1
2098,20,Female,Segment A,8,0,21265.93,Essential,13,85,22,25,Daily,1
2099,46,Female,Segment A,0,0,24144.38,Pro,6,55,22,6,Daily,5
2100,41,Female,Segment C,0,1,24606.13,Family,53,1,30,28,Monthly,2
2101,70,Female,Segment C,2,0,24273.12,Student,1,99,4,13,Monthly,5
2102,58,Male,Segment A,2,0,7987.01,Family,10,73,72,1,Daily,1
2103,51,Female,Segment C,8,0,2845.9300000000003,Silver,10,38,76,30,Monthly,3
2104,61,Female,Segment C,0,1,26317.55,Essential,61,33,1,14,Weekly,4
2105,30,Female,Segment B,1,1,14068.85,VIP,96,99,20,27,Daily,3
2106,67,Male,Segment B,6,0,4475.31,Bronze,8,75,92,21,Daily,4
2107,29,Female,Segment C,1,0,3933.94,Flex,8,31,48,25,Daily,4
2108,61,Female,Segment B,8,0,29499.43,Trial,8,49,100,24,Weekly,5
2109,64,Female,Segment A,2,1,8646.699999999999,Smart,61,42,28,28,Daily,5
2110,22,Male,Segment A,1,1,8039.2699999999995,Gold,99,60,6,3,Daily,3
2111,50,Male,Segment B,0,1,3349.54,Silver,1,97,18,1,Weekly,5
2112,21,Male,Segment A,1,1,13093.14,Basic,71,89,14,11,Daily,3
2113,20,Male,Segment B,5,0,6638.459999999999,Essential,8,2,102,12,Weekly,2
2114,56,Female,Segment B,5,0,14123.97,Pro,5,67,43,27,Daily,3
2115,66,Female,Segment B,2,1,31036.54,Family,57,98,7,12,Monthly,1
2116,68,Female,Segment C,6,0,3033.7599999999998,Deluxe,9,94,60,22,Monthly,5
2117,22,Male,Segment C,4,0,28852.66,Silver,9,93,79,14,Weekly,2
2118,45,Male,Segment A,3,1,21234.81,Silver,7,3,18,24,Weekly,2
2119,56,Male,Segment A,0,1,21009.37,Pro,74,28,19,17,Monthly,1
2120,59,Male,Segment A,1,1,35759.31,Trial,81,38,13,16,Daily,4
2121,52,Female,Segment A,0,0,6250.3,Smart,6,65,47,4,Monthly,4
2122,49,Male,Segment B,9,0,28961.260000000002,Select,2,32,10,23,Weekly,3
2123,66,Male,Segment C,4,0,9643.28,Basic,8,96,89,24,Weekly,2
2124,33,Male,Segment C,8,0,24552.21,Gold,10,70,40,11,Monthly,5
2125,36,Male,Segment B,9,0,9389.55,Plus,4,46,36,23,Monthly,1
2126,62,Male,Segment B,5,0,17339.22,Basic,7,67,17,19,Monthly,1
2127,67,Female,Segment C,3,0,11516.43,Prime,7,64,32,19,Daily,5
2128,67,Female,Segment A,3,1,4720.66,Trial,71,38,26,16,Weekly,1
2129,59,Male,Segment B,6,0,15299.49,Essential,10,52,77,17,Monthly,4
2130,68,Female,Segment C,3,1,24365.6,Select,84,74,23,18,Daily,5
2131,46,Male,Segment B,0,1,26750.23,Pro,8,89,48,18,Weekly,4
2132,40,Male,Segment A,0,1,15745.17,Plus,64,96,23,24,Weekly,2
2133,24,Female,Segment C,9,1,30536.93,Student,5,36,1,18,Daily,5
2134,50,Male,Segment B,4,0,24724.12,Trial,12,71,63,26,Weekly,5
2135,50,Female,Segment C,1,0,16628.9,Select,2,94,30,28,Daily,5
2136,69,Male,Segment A,2,1,4262.36,Bronze,78,19,34,10,Monthly,5
2137,50,Male,Segment B,8,0,11363.4,Unlimited,5,74,81,9,Monthly,2
2138,41,Female,Segment B,2,1,434.79,Essential,54,90,21,9,Daily,4
2139,39,Male,Segment C,0,0,14393.11,Plus,7,85,36,19,Monthly,5
2140,38,Female,Segment B,3,1,3829.7400000000002,Unlimited,51,43,17,20,Monthly,3
2141,30,Male,Segment A,7,0,7065.18,Eco,7,52,45,11,Weekly,2
2142,36,Male,Segment B,2,0,21977.12,Unlimited,11,48,66,25,Monthly,5
2143,68,Female,Segment A,1,1,10009.77,Basic,46,50,9,30,Daily,5
2144,25,Female,Segment A,4,0,1194.42,Family,14,3,12,25,Weekly,2
2145,32,Male,Segment C,0,1,24094.38,Essential,36,1,21,8,Daily,5
2146,68,Male,Segment C,1,1,22413.13,Select,76,47,7,2,Monthly,2
2147,62,Male,Segment C,3,0,4340.0599999999995,Pro,5,44,57,27,Monthly,5
2148,65,Male,Segment C,9,0,11397.01,Prime,9,57,54,20,Weekly,4
2149,63,Female,Segment B,2,0,6166.919999999999,Flex,7,42,47,10,Monthly,3
2150,34,Female,Segment C,0,0,12303.289999999999,Express,4,10,81,17,Daily,2
2151,50,Male,Segment B,7,0,4757.4400000000005,Flex,5,7,41,9,Daily,4
2152,41,Female,Segment C,1,0,16203.51,Basic,3,53,85,27,Weekly,3
2153,62,Female,Segment A,0,1,872.67,Prime,46,53,34,29,Weekly,2
2154,50,Male,Segment B,7,0,2681.16,Flex,3,34,17,21,Monthly,4
2155,24,Female,Segment C,1,1,787.49,Gold,4,43,47,9,Weekly,2
2156,20,Male,Segment C,2,1,16249.449999999997,Plus,97,37,12,10,Monthly,3
2157,55,Female,Segment A,3,1,15584.46,Flex,56,10,2,3,Weekly,3
2158,66,Male,Segment A,7,0,8901.59,Student,6,21,62,12,Weekly,2
2159,28,Male,Segment A,0,1,22845.14,Silver,77,12,34,24,Monthly,5
2160,55,Female,Segment B,3,1,9178.94,Select,61,38,26,12,Monthly,3
2161,25,Female,Segment C,9,0,6228.53,Flex,3,84,30,13,Daily,1
2162,44,Male,Segment A,1,1,13838.880000000001,Express,53,87,24,20,Weekly,2
2163,57,Female,Segment C,3,1,14448.38,Flex,62,10,31,19,Weekly,4
2164,35,Female,Segment A,1,1,29821.58,Elite,67,98,30,14,Monthly,2
2165,46,Male,Segment B,3,1,1564.58,Pro,58,52,32,22,Daily,3
2166,42,Male,Segment C,8,0,795.46,Prime,12,78,21,5,Daily,3
2167,59,Male,Segment A,0,0,17320.35,Express,5,35,21,29,Daily,4
2168,34,Male,Segment C,3,1,1706.72,Plus,60,7,26,14,Daily,3
2169,43,Male,Segment C,0,0,1861.9499999999998,Silver,13,20,93,1,Monthly,5
2170,22,Male,Segment B,0,0,30360.35,Unlimited,6,44,75,10,Weekly,3
2171,29,Female,Segment A,4,0,22818.56,Plus,10,5,39,8,Daily,4
2172,40,Female,Segment C,0,1,12835.57,Bronze,56,64,9,22,Weekly,1
2173,30,Female,Segment B,5,0,5240.15,Plus,7,1,81,30,Monthly,5
2174,52,Male,Segment C,2,1,8754.04,Silver,83,97,13,6,Monthly,5
2175,19,Female,Segment B,5,0,14414.740000000002,Flex,8,25,36,9,Daily,2
2176,35,Male,Segment A,0,1,17133.72,Pro,78,39,20,21,Daily,4
2177,47,Male,Segment C,1,1,13087.92,Family,59,58,21,27,Daily,4
2178,70,Female,Segment B,2,1,15246.75,Eco,58,46,32,5,Weekly,2
2179,67,Female,Segment B,4,0,14785.23,Eco,4,12,35,4,Daily,2
2180,50,Male,Segment C,6,0,1705.02,VIP,6,3,74,26,Daily,4
2181,59,Male,Segment A,2,1,11335.64,Prime,38,65,28,19,Daily,4
2182,24,Male,Segment B,0,0,17160.76,Student,89,94,1,8,Monthly,1
2183,58,Female,Segment C,6,0,13363.0,Gold,8,62,102,28,Monthly,5
2184,53,Female,Segment B,4,0,12709.630000000001,Pro,10,12,37,11,Daily,5
2185,44,Female,Segment B,5,0,8053.74,Basic,7,40,69,28,Daily,3
2186,39,Female,Segment B,9,0,19018.289999999997,Bronze,9,92,43,23,Daily,5
2187,39,Male,Segment B,1,1,26366.08,Trial,32,20,12,6,Monthly,5
2188,26,Female,Segment C,5,0,12004.03,Basic,11,48,96,17,Weekly,4
2189,43,Female,Segment B,3,1,28736.37,Elite,78,50,30,10,Monthly,1
2190,60,Female,Segment A,6,0,22760.07,Unlimited,12,9,53,23,Monthly,4
2191,36,Male,Segment C,2,1,24298.96,Gold,61,91,10,4,Weekly,4
2192,46,Male,Segment C,9,0,16356.91,Bronze,12,79,43,29,Monthly,2
2193,34,Female,Segment C,0,1,15969.310000000001,Express,51,5,4,16,Daily,1
2194,38,Male,Segment A,6,0,12973.710000000001,Basic,13,73,103,27,Weekly,1
2195,61,Female,Segment A,3,0,32370.94,Unlimited,9,94,34,30,Daily,1
2196,35,Female,Segment B,1,0,26166.1,Pro,3,87,2,28,Daily,1
2197,54,Male,Segment C,4,0,2089.64,Prime,8,34,82,18,Weekly,4
2198,62,Female,Segment B,2,0,24849.68,Prime,4,39,27,11,Weekly,1
2199,40,Male,Segment B,0,0,16956.53,Family,8,32,99,27,Monthly,5
2200,22,Female,Segment B,2,1,874.1999999999999,Express,55,61,3,23,Weekly,5
2201,62,Male,Segment A,7,0,7156.98,Basic,8,76,51,15,Monthly,2
2202,66,Male,Segment B,2,0,7714.46,Flex,10,8,90,13,Weekly,4
2203,60,Male,Segment A,1,1,32950.78,Gold,22,89,17,27,Monthly,5
2204,24,Male,Segment A,3,1,27844.08,Deluxe,33,38,32,28,Weekly,2
2205,64,Male,Segment A,6,0,14258.27,Essential,9,72,58,21,Monthly,5
2206,51,Female,Segment C,2,0,8141.570000000001,Deluxe,12,72,53,26,Monthly,5
2207,67,Male,Segment C,5,0,7126.31,Pro,12,1,77,15,Daily,5
2208,62,Male,Segment A,5,0,10786.35,Bronze,4,33,4,5,Monthly,3
2209,54,Male,Segment A,0,1,16360.8,Plus,24,48,32,4,Weekly,1
2210,19,Female,Segment C,1,0,8950.29,Elite,7,8,26,21,Weekly,1
2211,67,Male,Segment C,6,0,484.22,Select,12,49,41,25,Monthly,4
2212,26,Male,Segment A,5,0,21805.739999999998,Smart,13,44,70,22,Monthly,2
2213,24,Male,Segment B,0,0,7425.24,Plus,4,31,29,20,Daily,4
2214,64,Female,Segment C,0,1,7161.68,Flex,64,2,18,23,Daily,3
2215,20,Female,Segment B,8,0,5549.28,Basic,5,61,7,4,Daily,1
2216,25,Male,Segment C,1,1,18978.11,Student,42,19,11,22,Weekly,3
2217,21,Male,Segment A,0,1,14566.65,Family,94,28,27,7,Weekly,1
2218,19,Female,Segment B,3,1,582.74,Plus,62,81,12,6,Monthly,4
2219,54,Male,Segment B,0,1,1357.92,Express,95,92,28,17,Daily,3
2220,64,Female,Segment A,4,0,2765.37,Eco,11,88,90,8,Daily,3
2221,68,Female,Segment C,1,1,27901.97,Eco,64,40,33,14,Daily,3
2222,64,Female,Segment C,1,1,471.24,Eco,32,25,22,18,Daily,2
2223,22,Male,Segment A,4,0,41486.520000000004,Pro,5,71,89,27,Daily,4
2224,54,Male,Segment A,4,0,5081.1,Plus,6,76,77,9,Monthly,3
2225,64,Female,Segment B,5,0,15239.2,Unlimited,8,55,81,8,Weekly,2
2226,25,Female,Segment A,0,1,758.8,Smart,70,53,34,30,Daily,1
2227,63,Female,Segment B,3,1,18125.79,Pro,59,75,15,18,Daily,4
2228,67,Female,Segment C,2,1,15775.57,Plus,69,32,12,5,Monthly,1
2229,25,Female,Segment A,2,1,12035.67,Gold,59,14,28,28,Daily,2
2230,21,Female,Segment C,3,1,38396.159999999996,Family,57,10,23,30,Daily,3
2231,38,Female,Segment A,1,1,38774.5,Gold,74,16,23,6,Weekly,4
2232,41,Male,Segment C,3,0,3861.3,Unlimited,3,2,95,6,Monthly,3
2233,27,Female,Segment B,2,1,17371.06,Gold,86,8,27,30,Monthly,2
2234,56,Male,Segment C,2,1,25786.19,Deluxe,51,3,27,18,Weekly,2
2235,21,Male,Segment B,3,0,8585.39,Elite,1,71,59,22,Weekly,2
2236,41,Female,Segment B,6,0,2655.3900000000003,Silver,6,56,29,8,Daily,2
2237,47,Male,Segment B,4,0,6311.58,Bronze,15,77,90,10,Monthly,1
2238,38,Female,Segment B,2,1,6250.3,Basic,58,15,16,1,Daily,5
2239,69,Male,Segment A,7,0,24583.96,Elite,9,93,67,18,Weekly,3
2240,33,Male,Segment A,1,1,8673.06,Plus,61,91,11,13,Daily,5
2241,39,Male,Segment C,0,1,4119.75,Prime,85,37,4,11,Weekly,3
2242,29,Male,Segment C,3,1,3322.8,Eco,85,42,23,18,Weekly,5
2243,23,Female,Segment C,2,1,21949.51,Family,88,16,24,23,Monthly,2
2244,39,Male,Segment A,9,0,31580.050000000003,Deluxe,9,60,68,13,Daily,2
2245,23,Female,Segment A,3,0,2093.7000000000003,VIP,6,55,102,15,Weekly,1
2246,34,Female,Segment B,1,1,14316.0,Trial,53,89,28,17,Monthly,1
2247,41,Male,Segment A,7,0,5848.0199999999995,Select,3,98,61,17,Monthly,4
2248,22,Female,Segment C,3,0,20367.23,Deluxe,6,42,18,13,Daily,4
2249,40,Female,Segment B,1,1,13770.769999999999,Prime,61,59,17,24,Weekly,1
2250,29,Male,Segment A,2,0,4992.610000000001,Pro,3,17,66,26,Weekly,3
2251,48,Female,Segment C,3,1,26248.829999999998,Flex,72,54,26,18,Daily,2
2252,57,Female,Segment C,3,1,22531.55,Gold,66,25,12,1,Monthly,2
2253,69,Female,Segment A,3,0,33141.56,Prime,11,86,100,3,Monthly,1
2254,58,Female,Segment C,2,1,17432.68,Silver,76,20,21,4,Weekly,3
2255,67,Male,Segment A,2,1,9970.16,Basic,89,55,9,14,Monthly,3
2256,26,Female,Segment A,9,0,20424.66,Plus,6,30,28,13,Monthly,4
2257,69,Female,Segment A,1,1,20899.66,Essential,77,41,33,21,Weekly,2
2258,32,Female,Segment B,6,0,18616.22,Pro,10,18,91,30,Daily,4
2259,48,Male,Segment B,0,0,9080.1,Student,5,53,101,8,Weekly,2
2260,70,Female,Segment A,7,0,15474.56,Smart,4,25,50,3,Daily,5
2261,60,Female,Segment B,2,0,4991.34,Prime,4,70,45,28,Daily,1
2262,66,Female,Segment A,3,1,24229.22,Select,61,94,27,25,Monthly,5
2263,21,Male,Segment C,1,1,3956.15,Unlimited,68,72,28,3,Monthly,1
2264,66,Female,Segment C,2,1,8662.36,Bronze,87,74,3,18,Weekly,2
2265,23,Female,Segment B,1,0,265.15,Essential,4,9,82,6,Daily,2
2266,52,Male,Segment C,1,0,13353.73,Family,7,48,33,26,Monthly,4
2267,21,Male,Segment C,3,1,14008.58,Student,72,81,15,18,Weekly,2
2268,68,Male,Segment B,7,0,9992.64,Family,5,74,32,23,Weekly,5
2269,50,Male,Segment B,3,1,26653.36,VIP,36,18,34,13,Weekly,5
2270,32,Male,Segment C,2,1,15195.68,Unlimited,65,36,11,6,Weekly,4
2271,49,Female,Segment C,1,0,15119.48,Elite,3,74,78,27,Weekly,2
2272,64,Male,Segment B,2,0,16721.86,Express,11,49,21,30,Daily,4
2273,54,Female,Segment B,6,0,2122.2599999999998,Eco,2,39,35,20,Weekly,4
2274,43,Male,Segment C,3,1,7069.04,Plus,53,15,34,24,Monthly,5
2275,60,Male,Segment A,5,0,29938.89,Eco,7,64,9,18,Daily,1
2276,70,Female,Segment A,7,0,12638.68,Gold,3,88,3,27,Weekly,1
2277,26,Female,Segment A,2,1,7903.59,Gold,36,54,30,15,Monthly,2
2278,59,Female,Segment C,8,0,11000.13,Gold,10,43,84,22,Monthly,3
2279,19,Female,Segment B,3,1,15648.789999999999,Prime,50,81,17,16,Daily,4
2280,67,Male,Segment B,3,1,18703.54,Family,52,11,32,20,Daily,2
2281,30,Female,Segment B,2,1,557.41,Basic,88,100,2,3,Daily,4
2282,30,Female,Segment B,7,0,29910.17,Smart,9,36,18,1,Daily,3
2283,44,Male,Segment A,2,1,2523.41,Bronze,62,93,9,10,Monthly,1
2284,50,Male,Segment C,3,0,28806.22,Eco,4,81,18,30,Daily,5
2285,40,Male,Segment B,2,0,27903.17,Silver,10,8,18,19,Weekly,1
2286,55,Male,Segment A,9,0,9369.12,Express,6,15,34,9,Daily,2
2287,62,Female,Segment C,5,0,12399.810000000001,Plus,6,17,42,22,Weekly,3
2288,20,Male,Segment C,3,1,25174.63,Flex,79,72,6,11,Monthly,4
2289,21,Female,Segment C,2,1,11055.91,Prime,31,79,12,14,Weekly,2
2290,22,Male,Segment A,0,1,11338.77,Gold,68,58,28,30,Daily,1
2291,42,Female,Segment B,9,0,24530.24,Select,7,86,63,1,Weekly,1
2292,54,Female,Segment A,2,1,7733.63,Plus,64,62,29,2,Weekly,5
2293,38,Male,Segment A,1,0,132.06,Family,4,35,57,1,Weekly,5
2294,58,Female,Segment C,2,1,12460.199999999999,Flex,59,89,21,29,Weekly,4
2295,51,Female,Segment A,2,1,25954.2,Prime,65,15,31,27,Weekly,4
2296,66,Female,Segment C,5,0,10600.83,Basic,5,2,52,18,Daily,4
2297,42,Male,Segment A,3,1,17116.84,Plus,93,59,30,27,Weekly,1
2298,64,Female,Segment A,1,0,2545.02,Flex,2,67,65,14,Monthly,3
2299,45,Female,Segment B,2,1,23671.27,Unlimited,68,7,23,20,Weekly,5
2300,70,Male,Segment A,8,0,15726.46,Prime,8,26,10,17,Weekly,3
2301,70,Male,Segment B,0,1,6024.0,Essential,69,29,5,30,Daily,3
2302,26,Female,Segment C,0,0,27597.78,Unlimited,5,85,29,21,Weekly,3
2303,45,Female,Segment A,2,1,20431.56,Smart,48,56,33,18,Monthly,3
2304,41,Male,Segment C,8,0,36249.65,Flex,7,13,37,24,Monthly,4
2305,67,Female,Segment A,5,0,31198.08,Eco,9,100,10,8,Daily,4
2306,28,Male,Segment C,9,0,2857.22,Flex,8,38,80,4,Daily,2
2307,63,Male,Segment C,2,1,1048.99,Silver,69,33,10,12,Monthly,1
2308,58,Male,Segment B,0,0,23097.55,Bronze,67,1,8,22,Daily,3
2309,36,Male,Segment B,6,0,5266.150000000001,Basic,6,78,10,30,Monthly,2
2310,32,Female,Segment B,1,1,3839.66,Basic,101,94,3,5,Daily,5
2311,25,Male,Segment A,0,1,15867.95,Gold,77,62,31,22,Daily,4
2312,18,Female,Segment C,3,1,18568.47,Student,48,98,33,6,Weekly,4
2313,67,Female,Segment B,7,0,26386.87,Express,7,61,45,4,Weekly,4
2314,53,Female,Segment B,1,1,17686.9,Basic,63,57,24,27,Weekly,3
2315,70,Female,Segment A,0,0,23085.94,Silver,4,25,20,15,Monthly,3
2316,69,Female,Segment C,1,1,15437.8,Silver,107,55,33,9,Monthly,1
2317,55,Female,Segment B,5,0,2891.41,Express,3,65,40,25,Daily,1
2318,41,Female,Segment A,3,1,12381.84,Flex,104,91,34,21,Monthly,2
2319,21,Male,Segment B,2,1,4719.04,Basic,73,42,2,3,Monthly,4
2320,46,Female,Segment B,4,0,2284.1,Plus,3,69,55,3,Daily,1
2321,68,Female,Segment A,0,1,4842.200000000001,Express,94,79,13,18,Monthly,5
2322,20,Male,Segment C,1,1,25500.27,Elite,80,68,18,14,Daily,2
2323,56,Female,Segment B,5,0,4623.48,Bronze,10,62,13,20,Weekly,5
2324,67,Female,Segment A,1,1,4799.150000000001,Family,64,62,6,25,Daily,1
2325,56,Female,Segment A,4,0,20764.93,Unlimited,5,64,74,30,Daily,4
2326,40,Female,Segment A,0,0,36716.16,Student,9,86,53,21,Weekly,3
2327,29,Female,Segment C,8,0,13832.44,Pro,9,53,101,20,Monthly,2
2328,21,Male,Segment B,3,1,16465.74,Plus,46,57,13,27,Weekly,3
2329,68,Female,Segment C,0,1,499.42,Eco,68,27,24,23,Weekly,5
2330,24,Female,Segment A,6,0,16170.67,Gold,10,91,50,9,Weekly,4
2331,56,Male,Segment A,4,0,13892.62,Pro,5,26,57,30,Weekly,4
2332,46,Male,Segment A,1,0,11156.02,Elite,5,17,61,10,Monthly,5
2333,41,Male,Segment B,5,0,19882.11,Essential,8,35,94,11,Weekly,4
2334,66,Female,Segment C,2,1,6634.16,Bronze,65,10,12,11,Daily,2
2335,54,Female,Segment C,0,0,10724.17,Select,6,24,73,19,Daily,1
2336,46,Female,Segment C,0,1,19614.26,Unlimited,39,32,24,30,Daily,5
2337,53,Male,Segment C,7,0,34253.19,Unlimited,10,45,48,30,Monthly,1
2338,63,Male,Segment C,1,0,195.6,Prime,7,87,24,5,Monthly,3
2339,26,Female,Segment B,6,0,19672.51,Family,6,61,92,8,Weekly,5
2340,55,Female,Segment C,0,0,40566.97,Silver,3,21,31,20,Daily,1
2341,63,Female,Segment A,0,0,1838.3000000000002,Prime,7,80,46,9,Weekly,1
2342,29,Male,Segment B,8,0,22394.760000000002,Flex,4,44,34,18,Monthly,3
2343,27,Male,Segment B,3,1,25107.01,Unlimited,55,47,2,7,Daily,2
2344,48,Male,Segment B,1,1,5818.889999999999,Essential,89,70,18,27,Monthly,1
2345,53,Female,Segment C,3,0,8538.59,Basic,5,31,64,20,Weekly,2
2346,33,Male,Segment B,1,1,18046.38,Silver,101,7,8,28,Weekly,4
2347,68,Female,Segment A,1,1,27749.66,VIP,52,38,1,22,Weekly,4
2348,33,Male,Segment C,2,1,3882.54,Eco,85,58,11,26,Weekly,4
2349,65,Male,Segment A,0,1,33714.14,Smart,49,5,17,19,Monthly,4
2350,53,Female,Segment B,2,1,8028.43,Prime,43,19,32,22,Monthly,1
2351,67,Female,Segment B,7,0,17376.6,Unlimited,8,74,75,4,Daily,2
2352,23,Female,Segment B,3,0,26392.679999999997,Basic,3,53,15,20,Daily,2
2353,22,Male,Segment A,2,1,22517.87,Eco,104,100,12,5,Weekly,3
2354,49,Female,Segment B,3,1,16017.6,Bronze,73,22,4,9,Monthly,5
2355,25,Male,Segment A,0,1,4788.8,Gold,91,18,17,21,Monthly,2
2356,69,Male,Segment B,1,1,6184.3099999999995,Prime,61,37,7,18,Monthly,4
2357,63,Male,Segment B,3,1,16772.51,Plus,52,55,2,29,Daily,3
2358,69,Female,Segment B,4,0,31329.97,Unlimited,6,39,75,4,Daily,3
2359,53,Female,Segment A,7,0,21382.13,Prime,3,17,70,19,Weekly,1
2360,25,Male,Segment B,1,1,7169.49,Select,37,58,25,16,Weekly,2
2361,25,Male,Segment A,8,0,35246.17,Essential,9,61,64,9,Weekly,5
2362,37,Male,Segment B,2,1,3350.69,VIP,61,30,24,20,Monthly,5
2363,27,Male,Segment A,1,1,33948.509999999995,Silver,52,24,23,28,Monthly,3
2364,36,Male,Segment C,3,1,14471.96,Elite,49,8,9,28,Monthly,1
2365,44,Female,Segment C,4,0,31521.26,Trial,9,13,67,14,Daily,2
2366,23,Female,Segment A,0,1,25280.260000000002,Family,69,11,22,15,Monthly,5
2367,23,Female,Segment A,1,1,5368.59,Gold,50,30,5,27,Monthly,2
2368,42,Male,Segment B,0,1,4514.0,Pro,66,23,32,17,Monthly,1
2369,32,Female,Segment A,0,1,20663.02,Elite,45,84,33,20,Monthly,2
2370,63,Male,Segment B,4,0,13566.9,Family,8,38,17,8,Monthly,2
2371,50,Male,Segment A,1,1,4550.67,Unlimited,57,38,8,8,Monthly,3
